time, S, I, R
144.15,705.169,3.50553e-12,9304.83
144.2,705.169,3.45915e-12,9304.83
144.25,705.169,3.41339e-12,9304.83
144.3,705.169,3.36824e-12,9304.83
144.35,705.169,3.32368e-12,9304.83
144.4,705.169,3.27971e-12,9304.83
144.45,705.169,3.23633e-12,9304.83
144.5,705.169,3.19352e-12,9304.83
144.55,705.169,3.15127e-12,9304.83
144.6,705.169,3.10958e-12,9304.83
144.65,705.169,3.06845e-12,9304.83
144.7,705.169,3.02786e-12,9304.83
144.75,705.169,2.9878e-12,9304.83
144.8,705.169,2.94828e-12,9304.83
144.85,705.169,2.90927e-12,9304.83
144.9,705.169,2.87079e-12,9304.83
144.95,705.169,2.83281e-12,9304.83
145,705.169,2.79534e-12,9304.83
145.05,705.169,2.75836e-12,9304.83
145.1,705.169,2.72187e-12,9304.83
145.15,705.169,2.68586e-12,9304.83
145.2,705.169,2.65033e-12,9304.83
145.25,705.169,2.61527e-12,9304.83
145.3,705.169,2.58068e-12,9304.83
145.35,705.169,2.54654e-12,9304.83
145.4,705.169,2.51285e-12,9304.83
145.45,705.169,2.47961e-12,9304.83
145.5,705.169,2.44681e-12,9304.83
145.55,705.169,2.41444e-12,9304.83
145.6,705.169,2.3825e-12,9304.83
145.65,705.169,2.35098e-12,9304.83
145.7,705.169,2.31988e-12,9304.83
145.75,705.169,2.28919e-12,9304.83
145.8,705.169,2.25891e-12,9304.83
145.85,705.169,2.22903e-12,9304.83
145.9,705.169,2.19954e-12,9304.83
145.95,705.169,2.17044e-12,9304.83
146,705.169,2.14173e-12,9304.83
146.05,705.169,2.1134e-12,9304.83
146.1,705.169,2.08544e-12,9304.83
146.15,705.169,2.05785e-12,9304.83
146.2,705.169,2.03063e-12,9304.83
146.25,705.169,2.00377e-12,9304.83
146.3,705.169,1.97726e-12,9304.83
146.35,705.169,1.9511e-12,9304.83
146.4,705.169,1.92529e-12,9304.83
146.45,705.169,1.89982e-12,9304.83
146.5,705.169,1.87469e-12,9304.83
146.55,705.169,1.84989e-12,9304.83
146.6,705.169,1.82542e-12,9304.83
146.65,705.169,1.80127e-12,9304.83
146.7,705.169,1.77744e-12,9304.83
146.75,705.169,1.75393e-12,9304.83
146.8,705.169,1.73073e-12,9304.83
146.85,705.169,1.70783e-12,9304.83
146.9,705.169,1.68524e-12,9304.83
146.95,705.169,1.66295e-12,9304.83
147,705.169,1.64095e-12,9304.83
147.05,705.169,1.61924e-12,9304.83
147.1,705.169,1.59782e-12,9304.83
147.15,705.169,1.57668e-12,9304.83
147.2,705.169,1.55583e-12,9304.83
147.25,705.169,1.53525e-12,9304.83
147.3,705.169,1.51494e-12,9304.83
147.35,705.169,1.4949e-12,9304.83
147.4,705.169,1.47512e-12,9304.83
147.45,705.169,1.45561e-12,9304.83
147.5,705.169,1.43635e-12,9304.83
147.55,705.169,1.41735e-12,9304.83
147.6,705.169,1.3986e-12,9304.83
147.65,705.169,1.3801e-12,9304.83
147.7,705.169,1.36184e-12,9304.83
147.75,705.169,1.34383e-12,9304.83
147.8,705.169,1.32605e-12,9304.83
147.85,705.169,1.30851e-12,9304.83
147.9,705.169,1.2912e-12,9304.83
147.95,705.169,1.27412e-12,9304.83
148,705.169,1.25726e-12,9304.83
148.05,705.169,1.24063e-12,9304.83
148.1,705.169,1.22422e-12,9304.83
148.15,705.169,1.20802e-12,9304.83
148.2,705.169,1.19204e-12,9304.83
148.25,705.169,1.17627e-12,9304.83
148.3,705.169,1.16071e-12,9304.83
148.35,705.169,1.14536e-12,9304.83
148.4,705.169,1.13021e-12,9304.83
148.45,705.169,1.11526e-12,9304.83
148.5,705.169,1.1005e-12,9304.83
148.55,705.169,1.08594e-12,9304.83
148.6,705.169,1.07158e-12,9304.83
148.65,705.169,1.0574e-12,9304.83
148.7,705.169,1.04341e-12,9304.83
148.75,705.169,1.02961e-12,9304.83
148.8,705.169,1.01599e-12,9304.83
148.85,705.169,1.00255e-12,9304.83
148.9,705.169,9.89289e-13,9304.83
148.95,705.169,9.76202e-13,9304.83
149,705.169,9.63288e-13,9304.83
149.05,705.169,9.50545e-13,9304.83
149.1,705.169,9.3797e-13,9304.83
149.15,705.169,9.25562e-13,9304.83
149.2,705.169,9.13318e-13,9304.83
149.25,705.169,9.01236e-13,9304.83
149.3,705.169,8.89314e-13,9304.83
149.35,705.169,8.7755e-13,9304.83
149.4,705.169,8.65941e-13,9304.83
149.45,705.169,8.54486e-13,9304.83
149.5,705.169,8.43182e-13,9304.83
149.55,705.169,8.32028e-13,9304.83
149.6,705.169,8.21021e-13,9304.83
149.65,705.169,8.1016e-13,9304.83
149.7,705.169,7.99443e-13,9304.83
149.75,705.169,7.88867e-13,9304.83
149.8,705.169,7.78432e-13,9304.83
149.85,705.169,7.68134e-13,9304.83
149.9,705.169,7.57973e-13,9304.83
149.95,705.169,7.47946e-13,9304.83
150,705.169,7.38051e-13,9304.83
150.05,705.169,7.28288e-13,9304.83
150.1,705.169,7.18654e-13,9304.83
150.15,705.169,7.09147e-13,9304.83
150.2,705.169,6.99766e-13,9304.83
150.25,705.169,6.90509e-13,9304.83
150.3,705.169,6.81374e-13,9304.83
150.35,705.169,6.7236e-13,9304.83
150.4,705.169,6.63466e-13,9304.83
150.45,705.169,6.54689e-13,9304.83
150.5,705.169,6.46029e-13,9304.83
150.55,705.169,6.37482e-13,9304.83
150.6,705.169,6.29049e-13,9304.83
150.65,705.169,6.20728e-13,9304.83
150.7,705.169,6.12517e-13,9304.83
150.75,705.169,6.04414e-13,9304.83
150.8,705.169,5.96418e-13,9304.83
150.85,705.169,5.88528e-13,9304.83
150.9,705.169,5.80743e-13,9304.83
150.95,705.169,5.7306e-13,9304.83
151,705.169,5.6548e-13,9304.83
151.05,705.169,5.57999e-13,9304.83
151.1,705.169,5.50617e-13,9304.83
151.15,705.169,5.43334e-13,9304.83
151.2,705.169,5.36146e-13,9304.83
151.25,705.169,5.29053e-13,9304.83
151.3,705.169,5.22055e-13,9304.83
151.35,705.169,5.15149e-13,9304.83
151.4,705.169,5.08334e-13,9304.83
151.45,705.169,5.01609e-13,9304.83
151.5,705.169,4.94974e-13,9304.83
151.55,705.169,4.88426e-13,9304.83
151.6,705.169,4.81965e-13,9304.83
151.65,705.169,4.75589e-13,9304.83
151.7,705.169,4.69298e-13,9304.83
151.75,705.169,4.63089e-13,9304.83
151.8,705.169,4.56963e-13,9304.83
151.85,705.169,4.50918e-13,9304.83
151.9,705.169,4.44953e-13,9304.83
151.95,705.169,4.39067e-13,9304.83
152,705.169,4.33259e-13,9304.83
152.05,705.169,4.27527e-13,9304.83
152.1,705.169,4.21872e-13,9304.83
152.15,705.169,4.16291e-13,9304.83
152.2,705.169,4.10784e-13,9304.83
152.25,705.169,4.0535e-13,9304.83
152.3,705.169,3.99988e-13,9304.83
152.35,705.169,3.94696e-13,9304.83
152.4,705.169,3.89475e-13,9304.83
152.45,705.169,3.84323e-13,9304.83
152.5,705.169,3.79239e-13,9304.83
152.55,705.169,3.74222e-13,9304.83
152.6,705.169,3.69271e-13,9304.83
152.65,705.169,3.64386e-13,9304.83
152.7,705.169,3.59566e-13,9304.83
152.75,705.169,3.54809e-13,9304.83
152.8,705.169,3.50116e-13,9304.83
152.85,705.169,3.45484e-13,9304.83
152.9,705.169,3.40914e-13,9304.83
152.95,705.169,3.36404e-13,9304.83
153,705.169,3.31954e-13,9304.83
153.05,705.169,3.27563e-13,9304.83
153.1,705.169,3.23229e-13,9304.83
153.15,705.169,3.18954e-13,9304.83
153.2,705.169,3.14734e-13,9304.83
153.25,705.169,3.10571e-13,9304.83
153.3,705.169,3.06462e-13,9304.83
153.35,705.169,3.02408e-13,9304.83
153.4,705.169,2.98408e-13,9304.83
153.45,705.169,2.9446e-13,9304.83
153.5,705.169,2.90565e-13,9304.83
153.55,705.169,2.86721e-13,9304.83
153.6,705.169,2.82928e-13,9304.83
153.65,705.169,2.79185e-13,9304.83
153.7,705.169,2.75492e-13,9304.83
153.75,705.169,2.71848e-13,9304.83
153.8,705.169,2.68252e-13,9304.83
153.85,705.169,2.64703e-13,9304.83
153.9,705.169,2.61201e-13,9304.83
153.95,705.169,2.57746e-13,9304.83
154,705.169,2.54336e-13,9304.83
154.05,705.169,2.50972e-13,9304.83
154.1,705.169,2.47652e-13,9304.83
154.15,705.169,2.44376e-13,9304.83
154.2,705.169,2.41143e-13,9304.83
154.25,705.169,2.37953e-13,9304.83
154.3,705.169,2.34805e-13,9304.83
154.35,705.169,2.31699e-13,9304.83
154.4,705.169,2.28634e-13,9304.83
154.45,705.169,2.25609e-13,9304.83
154.5,705.169,2.22625e-13,9304.83
154.55,705.169,2.1968e-13,9304.83
154.6,705.169,2.16774e-13,9304.83
154.65,705.169,2.13906e-13,9304.83
154.7,705.169,2.11076e-13,9304.83
154.75,705.169,2.08284e-13,9304.83
154.8,705.169,2.05529e-13,9304.83
154.85,705.169,2.0281e-13,9304.83
154.9,705.169,2.00127e-13,9304.83
154.95,705.169,1.9748e-13,9304.83
155,705.169,1.94867e-13,9304.83
155.05,705.169,1.92289e-13,9304.83
155.1,705.169,1.89746e-13,9304.83
155.15,705.169,1.87236e-13,9304.83
155.2,705.169,1.84759e-13,9304.83
155.25,705.169,1.82315e-13,9304.83
155.3,705.169,1.79903e-13,9304.83
155.35,705.169,1.77523e-13,9304.83
155.4,705.169,1.75175e-13,9304.83
155.45,705.169,1.72857e-13,9304.83
155.5,705.169,1.70571e-13,9304.83
155.55,705.169,1.68314e-13,9304.83
155.6,705.169,1.66088e-13,9304.83
155.65,705.169,1.6389e-13,9304.83
155.7,705.169,1.61722e-13,9304.83
155.75,705.169,1.59583e-13,9304.83
155.8,705.169,1.57472e-13,9304.83
155.85,705.169,1.55389e-13,9304.83
155.9,705.169,1.53333e-13,9304.83
155.95,705.169,1.51305e-13,9304.83
156,705.169,1.49303e-13,9304.83
156.05,705.169,1.47328e-13,9304.83
156.1,705.169,1.45379e-13,9304.83
156.15,705.169,1.43456e-13,9304.83
156.2,705.169,1.41558e-13,9304.83
156.25,705.169,1.39686e-13,9304.83
156.3,705.169,1.37838e-13,9304.83
156.35,705.169,1.36014e-13,9304.83
156.4,705.169,1.34215e-13,9304.83
156.45,705.169,1.3244e-13,9304.83
156.5,705.169,1.30688e-13,9304.83
156.55,705.169,1.28959e-13,9304.83
156.6,705.169,1.27253e-13,9304.83
156.65,705.169,1.25569e-13,9304.83
156.7,705.169,1.23908e-13,9304.83
156.75,705.169,1.22269e-13,9304.83
156.8,705.169,1.20652e-13,9304.83
156.85,705.169,1.19056e-13,9304.83
156.9,705.169,1.17481e-13,9304.83
156.95,705.169,1.15927e-13,9304.83
157,705.169,1.14393e-13,9304.83
157.05,705.169,1.1288e-13,9304.83
157.1,705.169,1.11387e-13,9304.83
157.15,705.169,1.09913e-13,9304.83
157.2,705.169,1.08459e-13,9304.83
157.25,705.169,1.07024e-13,9304.83
157.3,705.169,1.05608e-13,9304.83
157.35,705.169,1.04211e-13,9304.83
157.4,705.169,1.02833e-13,9304.83
157.45,705.169,1.01472e-13,9304.83
157.5,705.169,1.0013e-13,9304.83
157.55,705.169,9.88056e-14,9304.83
157.6,705.169,9.74985e-14,9304.83
157.65,705.169,9.62087e-14,9304.83
157.7,705.169,9.4936e-14,9304.83
157.75,705.169,9.36801e-14,9304.83
157.8,705.169,9.24409e-14,9304.83
157.85,705.169,9.1218e-14,9304.83
157.9,705.169,9.00113e-14,9304.83
157.95,705.169,8.88206e-14,9304.83
158,705.169,8.76456e-14,9304.83
158.05,705.169,8.64862e-14,9304.83
158.1,705.169,8.53421e-14,9304.83
158.15,705.169,8.42131e-14,9304.83
158.2,705.169,8.30991e-14,9304.83
158.25,705.169,8.19998e-14,9304.83
158.3,705.169,8.0915e-14,9304.83
158.35,705.169,7.98446e-14,9304.83
158.4,705.169,7.87884e-14,9304.83
158.45,705.169,7.77461e-14,9304.83
158.5,705.169,7.67177e-14,9304.83
158.55,705.169,7.57028e-14,9304.83
158.6,705.169,7.47013e-14,9304.83
158.65,705.169,7.37131e-14,9304.83
158.7,705.169,7.2738e-14,9304.83
158.75,705.169,7.17758e-14,9304.83
158.8,705.169,7.08263e-14,9304.83
158.85,705.169,6.98893e-14,9304.83
158.9,705.169,6.89648e-14,9304.83
158.95,705.169,6.80525e-14,9304.83
159,705.169,6.71522e-14,9304.83
159.05,705.169,6.62639e-14,9304.83
159.1,705.169,6.53873e-14,9304.83
159.15,705.169,6.45223e-14,9304.83
159.2,705.169,6.36688e-14,9304.83
159.25,705.169,6.28265e-14,9304.83
159.3,705.169,6.19954e-14,9304.83
159.35,705.169,6.11753e-14,9304.83
159.4,705.169,6.0366e-14,9304.83
159.45,705.169,5.95675e-14,9304.83
159.5,705.169,5.87795e-14,9304.83
159.55,705.169,5.80019e-14,9304.83
159.6,705.169,5.72346e-14,9304.83
159.65,705.169,5.64775e-14,9304.83
159.7,705.169,5.57304e-14,9304.83
159.75,705.169,5.49931e-14,9304.83
159.8,705.169,5.42656e-14,9304.83
159.85,705.169,5.35478e-14,9304.83
159.9,705.169,5.28394e-14,9304.83
159.95,705.169,5.21404e-14,9304.83
160,705.169,5.14507e-14,9304.83
160.05,705.169,5.077e-14,9304.83
160.1,705.169,5.00984e-14,9304.83
160.15,705.169,4.94357e-14,9304.83
160.2,705.169,4.87817e-14,9304.83
160.25,705.169,4.81364e-14,9304.83
160.3,705.169,4.74996e-14,9304.83
160.35,705.169,4.68713e-14,9304.83
160.4,705.169,4.62512e-14,9304.83
160.45,705.169,4.56394e-14,9304.83
160.5,705.169,4.50356e-14,9304.83
160.55,705.169,4.44399e-14,9304.83
160.6,705.169,4.3852e-14,9304.83
160.65,705.169,4.32719e-14,9304.83
160.7,705.169,4.26995e-14,9304.83
160.75,705.169,4.21346e-14,9304.83
160.8,705.169,4.15772e-14,9304.83
160.85,705.169,4.10272e-14,9304.83
160.9,705.169,4.04845e-14,9304.83
160.95,705.169,3.99489e-14,9304.83
161,705.169,3.94204e-14,9304.83
161.05,705.169,3.8899e-14,9304.83
161.1,705.169,3.83844e-14,9304.83
161.15,705.169,3.78766e-14,9304.83
161.2,705.169,3.73755e-14,9304.83
161.25,705.169,3.68811e-14,9304.83
161.3,705.169,3.63932e-14,9304.83
161.35,705.169,3.59118e-14,9304.83
161.4,705.169,3.54367e-14,9304.83
161.45,705.169,3.49679e-14,9304.83
161.5,705.169,3.45054e-14,9304.83
161.55,705.169,3.40489e-14,9304.83
161.6,705.169,3.35985e-14,9304.83
161.65,705.169,3.3154e-14,9304.83
161.7,705.169,3.27154e-14,9304.83
161.75,705.169,3.22827e-14,9304.83
161.8,705.169,3.18556e-14,9304.83
161.85,705.169,3.14342e-14,9304.83
161.9,705.169,3.10184e-14,9304.83
161.95,705.169,3.0608e-14,9304.83
162,705.169,3.02031e-14,9304.83
162.05,705.169,2.98036e-14,9304.83
162.1,705.169,2.94093e-14,9304.83
162.15,705.169,2.90203e-14,9304.83
162.2,705.169,2.86364e-14,9304.83
162.25,705.169,2.82575e-14,9304.83
162.3,705.169,2.78837e-14,9304.83
162.35,705.169,2.75149e-14,9304.83
162.4,705.169,2.71509e-14,9304.83
162.45,705.169,2.67917e-14,9304.83
162.5,705.169,2.64373e-14,9304.83
162.55,705.169,2.60876e-14,9304.83
162.6,705.169,2.57425e-14,9304.83
162.65,705.169,2.54019e-14,9304.83
162.7,705.169,2.50659e-14,9304.83
162.75,705.169,2.47343e-14,9304.83
162.8,705.169,2.44071e-14,9304.83
162.85,705.169,2.40842e-14,9304.83
162.9,705.169,2.37656e-14,9304.83
162.95,705.169,2.34512e-14,9304.83
163,705.169,2.3141e-14,9304.83
163.05,705.169,2.28349e-14,9304.83
163.1,705.169,2.25328e-14,9304.83
163.15,705.169,2.22347e-14,9304.83
163.2,705.169,2.19406e-14,9304.83
163.25,705.169,2.16504e-14,9304.83
163.3,705.169,2.13639e-14,9304.83
163.35,705.169,2.10813e-14,9304.83
163.4,705.169,2.08025e-14,9304.83
163.45,705.169,2.05273e-14,9304.83
163.5,705.169,2.02557e-14,9304.83
163.55,705.169,1.99878e-14,9304.83
163.6,705.169,1.97233e-14,9304.83
163.65,705.169,1.94624e-14,9304.83
163.7,705.169,1.9205e-14,9304.83
163.75,705.169,1.89509e-14,9304.83
163.8,705.169,1.87002e-14,9304.83
163.85,705.169,1.84528e-14,9304.83
163.9,705.169,1.82087e-14,9304.83
163.95,705.169,1.79679e-14,9304.83
164,705.169,1.77302e-14,9304.83
164.05,705.169,1.74956e-14,9304.83
164.1,705.169,1.72642e-14,9304.83
164.15,705.169,1.70358e-14,9304.83
164.2,705.169,1.68104e-14,9304.83
164.25,705.169,1.65881e-14,9304.83
164.3,705.169,1.63686e-14,9304.83
164.35,705.169,1.61521e-14,9304.83
164.4,705.169,1.59384e-14,9304.83
164.45,705.169,1.57276e-14,9304.83
164.5,705.169,1.55195e-14,9304.83
164.55,705.169,1.53142e-14,9304.83
164.6,705.169,1.51116e-14,9304.83
164.65,705.169,1.49117e-14,9304.83
164.7,705.169,1.47145e-14,9304.83
164.75,705.169,1.45198e-14,9304.83
164.8,705.169,1.43277e-14,9304.83
164.85,705.169,1.41382e-14,9304.83
164.9,705.169,1.39512e-14,9304.83
164.95,705.169,1.37666e-14,9304.83
165,705.169,1.35845e-14,9304.83
165.05,705.169,1.34048e-14,9304.83
165.1,705.169,1.32275e-14,9304.83
165.15,705.169,1.30525e-14,9304.83
165.2,705.169,1.28798e-14,9304.83
165.25,705.169,1.27094e-14,9304.83
165.3,705.169,1.25413e-14,9304.83
165.35,705.169,1.23754e-14,9304.83
165.4,705.169,1.22117e-14,9304.83
165.45,705.169,1.20501e-14,9304.83
165.5,705.169,1.18907e-14,9304.83
165.55,705.169,1.17334e-14,9304.83
165.6,705.169,1.15782e-14,9304.83
165.65,705.169,1.1425e-14,9304.83
165.7,705.169,1.12739e-14,9304.83
165.75,705.169,1.11248e-14,9304.83
165.8,705.169,1.09776e-14,9304.83
165.85,705.169,1.08324e-14,9304.83
165.9,705.169,1.06891e-14,9304.83
165.95,705.169,1.05477e-14,9304.83
166,705.169,1.04082e-14,9304.83
166.05,705.169,1.02705e-14,9304.83
166.1,705.169,1.01346e-14,9304.83
166.15,705.169,1.00005e-14,9304.83
166.2,705.169,9.86824e-15,9304.83
166.25,705.169,9.7377e-15,9304.83
166.3,705.169,9.60888e-15,9304.83
166.35,705.169,9.48177e-15,9304.83
166.4,705.169,9.35634e-15,9304.83
166.45,705.169,9.23257e-15,9304.83
166.5,705.169,9.11043e-15,9304.83
166.55,705.169,8.98991e-15,9304.83
166.6,705.169,8.87099e-15,9304.83
166.65,705.169,8.75364e-15,9304.83
166.7,705.169,8.63784e-15,9304.83
166.75,705.169,8.52357e-15,9304.83
166.8,705.169,8.41081e-15,9304.83
166.85,705.169,8.29955e-15,9304.83
166.9,705.169,8.18976e-15,9304.83
166.95,705.169,8.08142e-15,9304.83
167,705.169,7.97451e-15,9304.83
167.05,705.169,7.86902e-15,9304.83
167.1,705.169,7.76492e-15,9304.83
167.15,705.169,7.6622e-15,9304.83
167.2,705.169,7.56084e-15,9304.83
167.25,705.169,7.46082e-15,9304.83
167.3,705.169,7.36213e-15,9304.83
167.35,705.169,7.26474e-15,9304.83
167.4,705.169,7.16863e-15,9304.83
167.45,705.169,7.0738e-15,9304.83
167.5,705.169,6.98022e-15,9304.83
167.55,705.169,6.88788e-15,9304.83
167.6,705.169,6.79677e-15,9304.83
167.65,705.169,6.70686e-15,9304.83
167.7,705.169,6.61813e-15,9304.83
167.75,705.169,6.53058e-15,9304.83
167.8,705.169,6.44419e-15,9304.83
167.85,705.169,6.35894e-15,9304.83
167.9,705.169,6.27482e-15,9304.83
167.95,705.169,6.19182e-15,9304.83
168,705.169,6.10991e-15,9304.83
168.05,705.169,6.02908e-15,9304.83
168.1,705.169,5.94932e-15,9304.83
168.15,705.169,5.87062e-15,9304.83
168.2,705.169,5.79296e-15,9304.83
168.25,705.169,5.71633e-15,9304.83
168.3,705.169,5.64071e-15,9304.83
168.35,705.169,5.56609e-15,9304.83
168.4,705.169,5.49246e-15,9304.83
168.45,705.169,5.4198e-15,9304.83
168.5,705.169,5.3481e-15,9304.83
168.55,705.169,5.27736e-15,9304.83
168.6,705.169,5.20754e-15,9304.83
168.65,705.169,5.13865e-15,9304.83
168.7,705.169,5.07068e-15,9304.83
168.75,705.169,5.0036e-15,9304.83
168.8,705.169,4.93741e-15,9304.83
168.85,705.169,4.87209e-15,9304.83
168.9,705.169,4.80764e-15,9304.83
168.95,705.169,4.74404e-15,9304.83
169,705.169,4.68128e-15,9304.83
169.05,705.169,4.61936e-15,9304.83
169.1,705.169,4.55825e-15,9304.83
169.15,705.169,4.49795e-15,9304.83
169.2,705.169,4.43845e-15,9304.83
169.25,705.169,4.37973e-15,9304.83
169.3,705.169,4.3218e-15,9304.83
169.35,705.169,4.26462e-15,9304.83
169.4,705.169,4.20821e-15,9304.83
169.45,705.169,4.15254e-15,9304.83
169.5,705.169,4.09761e-15,9304.83
169.55,705.169,4.0434e-15,9304.83
169.6,705.169,3.98991e-15,9304.83
169.65,705.169,3.93713e-15,9304.83
169.7,705.169,3.88505e-15,9304.83
169.75,705.169,3.83365e-15,9304.83
169.8,705.169,3.78294e-15,9304.83
169.85,705.169,3.7329e-15,9304.83
169.9,705.169,3.68351e-15,9304.83
169.95,705.169,3.63479e-15,9304.83
170,705.169,3.5867e-15,9304.83
170.05,705.169,3.53926e-15,9304.83
170.1,705.169,3.49244e-15,9304.83
170.15,705.169,3.44624e-15,9304.83
170.2,705.169,3.40065e-15,9304.83
170.25,705.169,3.35566e-15,9304.83
170.3,705.169,3.31127e-15,9304.83
170.35,705.169,3.26747e-15,9304.83
170.4,705.169,3.22424e-15,9304.83
170.45,705.169,3.18159e-15,9304.83
170.5,705.169,3.1395e-15,9304.83
170.55,705.169,3.09797e-15,9304.83
170.6,705.169,3.05699e-15,9304.83
170.65,705.169,3.01655e-15,9304.83
170.7,705.169,2.97664e-15,9304.83
170.75,705.169,2.93727e-15,9304.83
170.8,705.169,2.89841e-15,9304.83
170.85,705.169,2.86007e-15,9304.83
170.9,705.169,2.82223e-15,9304.83
170.95,705.169,2.7849e-15,9304.83
171,705.169,2.74806e-15,9304.83
171.05,705.169,2.71171e-15,9304.83
171.1,705.169,2.67583e-15,9304.83
171.15,705.169,2.64044e-15,9304.83
171.2,705.169,2.60551e-15,9304.83
171.25,705.169,2.57104e-15,9304.83
171.3,705.169,2.53703e-15,9304.83
171.35,705.169,2.50347e-15,9304.83
171.4,705.169,2.47035e-15,9304.83
171.45,705.169,2.43767e-15,9304.83
171.5,705.169,2.40542e-15,9304.83
171.55,705.169,2.3736e-15,9304.83
171.6,705.169,2.3422e-15,9304.83
171.65,705.169,2.31122e-15,9304.83
171.7,705.169,2.28064e-15,9304.83
171.75,705.169,2.25047e-15,9304.83
171.8,705.169,2.2207e-15,9304.83
171.85,705.169,2.19133e-15,9304.83
171.9,705.169,2.16234e-15,9304.83
171.95,705.169,2.13373e-15,9304.83
172,705.169,2.10551e-15,9304.83
172.05,705.169,2.07765e-15,9304.83
172.1,705.169,2.05017e-15,9304.83
172.15,705.169,2.02305e-15,9304.83
172.2,705.169,1.99628e-15,9304.83
172.25,705.169,1.96988e-15,9304.83
172.3,705.169,1.94382e-15,9304.83
172.35,705.169,1.9181e-15,9304.83
172.4,705.169,1.89273e-15,9304.83
172.45,705.169,1.86769e-15,9304.83
172.5,705.169,1.84298e-15,9304.83
172.55,705.169,1.8186e-15,9304.83
172.6,705.169,1.79455e-15,9304.83
172.65,705.169,1.77081e-15,9304.83
172.7,705.169,1.74738e-15,9304.83
172.75,705.169,1.72427e-15,9304.83
172.8,705.169,1.70146e-15,9304.83
172.85,705.169,1.67895e-15,9304.83
172.9,705.169,1.65674e-15,9304.83
172.95,705.169,1.63482e-15,9304.83
173,705.169,1.61319e-15,9304.83
173.05,705.169,1.59185e-15,9304.83
173.1,705.169,1.5708e-15,9304.83
173.15,705.169,1.55002e-15,9304.83
173.2,705.169,1.52951e-15,9304.83
173.25,705.169,1.50928e-15,9304.83
173.3,705.169,1.48931e-15,9304.83
173.35,705.169,1.46961e-15,9304.83
173.4,705.169,1.45017e-15,9304.83
173.45,705.169,1.43099e-15,9304.83
173.5,705.169,1.41206e-15,9304.83
173.55,705.169,1.39338e-15,9304.83
173.6,705.169,1.37494e-15,9304.83
173.65,705.169,1.35676e-15,9304.83
173.7,705.169,1.33881e-15,9304.83
173.75,705.169,1.3211e-15,9304.83
173.8,705.169,1.30362e-15,9304.83
173.85,705.169,1.28638e-15,9304.83
173.9,705.169,1.26936e-15,9304.83
173.95,705.169,1.25257e-15,9304.83
174,705.169,1.236e-15,9304.83
174.05,705.169,1.21965e-15,9304.83
174.1,705.169,1.20351e-15,9304.83
174.15,705.169,1.18759e-15,9304.83
174.2,705.169,1.17188e-15,9304.83
174.25,705.169,1.15638e-15,9304.83
174.3,705.169,1.14108e-15,9304.83
174.35,705.169,1.12599e-15,9304.83
174.4,705.169,1.11109e-15,9304.83
174.45,705.169,1.09639e-15,9304.83
174.5,705.169,1.08189e-15,9304.83
174.55,705.169,1.06758e-15,9304.83
174.6,705.169,1.05345e-15,9304.83
174.65,705.169,1.03952e-15,9304.83
174.7,705.169,1.02577e-15,9304.83
174.75,705.169,1.0122e-15,9304.83
174.8,705.169,9.98807e-16,9304.83
174.85,705.169,9.85594e-16,9304.83
174.9,705.169,9.72556e-16,9304.83
174.95,705.169,9.59691e-16,9304.83
175,705.169,9.46995e-16,9304.83
175.05,705.169,9.34468e-16,9304.83
175.1,705.169,9.22106e-16,9304.83
175.15,705.169,9.09908e-16,9304.83
175.2,705.169,8.97871e-16,9304.83
175.25,705.169,8.85993e-16,9304.83
175.3,705.169,8.74273e-16,9304.83
175.35,705.169,8.62707e-16,9304.83
175.4,705.169,8.51295e-16,9304.83
175.45,705.169,8.40033e-16,9304.83
175.5,705.169,8.28921e-16,9304.83
175.55,705.169,8.17955e-16,9304.83
175.6,705.169,8.07135e-16,9304.83
175.65,705.169,7.96457e-16,9304.83
175.7,705.169,7.85921e-16,9304.83
175.75,705.169,7.75525e-16,9304.83
175.8,705.169,7.65265e-16,9304.83
175.85,705.169,7.55142e-16,9304.83
175.9,705.169,7.45152e-16,9304.83
175.95,705.169,7.35295e-16,9304.83
176,705.169,7.25568e-16,9304.83
176.05,705.169,7.1597e-16,9304.83
176.1,705.169,7.06498e-16,9304.83
176.15,705.169,6.97152e-16,9304.83
176.2,705.169,6.8793e-16,9304.83
176.25,705.169,6.7883e-16,9304.83
176.3,705.169,6.6985e-16,9304.83
176.35,705.169,6.60988e-16,9304.83
176.4,705.169,6.52244e-16,9304.83
176.45,705.169,6.43616e-16,9304.83
176.5,705.169,6.35102e-16,9304.83
176.55,705.169,6.267e-16,9304.83
176.6,705.169,6.1841e-16,9304.83
176.65,705.169,6.10229e-16,9304.83
176.7,705.169,6.02157e-16,9304.83
176.75,705.169,5.94191e-16,9304.83
176.8,705.169,5.86331e-16,9304.83
176.85,705.169,5.78574e-16,9304.83
176.9,705.169,5.7092e-16,9304.83
176.95,705.169,5.63368e-16,9304.83
177,705.169,5.55915e-16,9304.83
177.05,705.169,5.48561e-16,9304.83
177.1,705.169,5.41305e-16,9304.83
177.15,705.169,5.34144e-16,9304.83
177.2,705.169,5.27078e-16,9304.83
177.25,705.169,5.20105e-16,9304.83
177.3,705.169,5.13225e-16,9304.83
177.35,705.169,5.06436e-16,9304.83
177.4,705.169,4.99736e-16,9304.83
177.45,705.169,4.93125e-16,9304.83
177.5,705.169,4.86602e-16,9304.83
177.55,705.169,4.80165e-16,9304.83
